,가게명,nickname,content,date,visit
6568,정릉동 송강루,곰돌이84,저렴하고 맛있어요 자주 시켜 먹어요.,24.12.6.금,11번째 방문
6569,정릉동 송강루,힝정c,가성비 좋고 음식도 엄청 빨리 나와요!짬뽕에 양파도 많이 들어가고 다른 식사류도 가격 저렴하고 좋아요. 일하시는 분들도 친절하세요.,24.11.16.토,1번째 방문
6570,정릉동 송강루,oh7****,굿,24.11.12.화,3번째 방문
6571,정릉동 송강루,곰돌이84,배달 엄청 빨라요 친절해서 좋아요,24.10.31.목,10번째 방문
6572,정릉동 송강루,asd8477,,24.10.19.토,5번째 방문
6573,정릉동 송강루,oh7****,가성비,24.10.15.화,2번째 방문
6574,정릉동 송강루,oh7****,맛있어요,24.9.26.목,1번째 방문
6575,정릉동 송강루,bad****,자장면. 탕슉 모두 맛있어요,24.8.17.토,4번째 방문
6576,정릉동 송강루,당당한 오리,양도 많고 짱맛있어요특히 탕수육 꼭드세요🙀🙀사장님도 넘 친절하셨어요,24.8.3.토,1번째 방문
6577,정릉동 수라상,HeythingU,식재료 값이 많이 올랐는데 남는 장사하시는지 궁금합니다… 혜자 집..🫰,1.25.토,3번째 방문
6578,정릉동 수라상,아크별나라,"우리동네 맛난 백반집엔 밥도맛있지만 반찬들과 다른 안주들은 진짜 기가막혀용 우히히히^^기본반찬 4가지이상 셀프로 먹을 수 있구요~ 밥도 더 먹을 수 있어용^^ 오늘은 깻잎,봄동무침, 취나물,꽈리쫑무침인데 저 꽈리쫑무침을 4번을 먹었떠요 ㅠㅠ 넘나맛나서 싸오고싶었다는 ㅎㅎㅎㅎ 계란호박전은 기본으로 시켜야하는 메뉴구요~ 오늘은 국물 자작하게있는 오징어쭈꾸미볶 시켰어용^^ 역쉬 맛나게 잘먹었어용^^ 신정와서 고맙다구 서비스로 떡꾹을 조금씩 주셨는데 예쁘게 올라와있는 노란지단의 정성에도 또한번 갬동요 ㅎㅎ^^ 모든음식이 다~ 맛있는 저희동네 몇 안되는 맛집밥집입니다^^*",1.1.수,3번째 방문
6579,정릉동 수라상,보스똥,,24.12.29.일,2번째 방문
6580,정릉동 수라상,보스똥,,24.12.28.토,1번째 방문
6581,정릉동 수라상,sun****,굿,24.11.16.토,24번째 방문
6582,정릉동 수라상,tas****,엄마의 밥상 !,24.10.30.수,6번째 방문
6583,정릉동 수라상,ksoh43,좋아요,24.10.17.목,1번째 방문
6584,정릉동 수라상,tas****,엄마의 밥상 같은 곳 ^^,24.10.12.토,5번째 방문
6585,정릉동 수라상,sun****,굿,24.10.12.토,23번째 방문
6586,정릉동 수라상,초코우유러,백반맛집,24.10.9.수,1번째 방문
6587,정릉동 수선화,노맛만저격하는마멋,아구찜 맛있습니다  깔끔한 맛입니다동치미가 끝장나욥,24.9.18.수,1번째 방문
6588,정릉동 수선화,댓글러,콩나물이 아삭아삭 맛있고 맛니 다른곳과 달리 깔끔하네요비린내도 안나고 동치미도 맛있고 미역줄기가 반찬으로 나와서 좋네요,24.9.17.화,1번째 방문
6589,정릉동 수선화,아만카이,친절하신 사장님매운맛으로 주문했는데 식으니까 약간의 씁쓸한 맛이 느껴졌는데 정체가 뭘까요?!,24.7.25.목,1번째 방문
6590,정릉동 수선화,jun****,맛있어요,24.3.9.토,1번째 방문
6591,정릉동 수선화,진찐ㅎㅎㅎ,자주 가는 심심한   맛집,24.1.25.목,5번째 방문
6592,정릉동 수선화,헬미85,아구찜 클리어 하고 ~ 볶음밥까지ㅜ야무지게 잘먹었어요~~~ 너무 맛있어요 ~,23.6.14.수,1번째 방문
6593,정릉동 수선화,정상에서99,굿,23.6.3.토,1번째 방문
6594,정릉동 수선화,옥색꼬리,ㄱ,23.4.8.토,1번째 방문
6595,정릉동 수선화,Hqhrrm,동치미 정말 맛있어요 아구찜도 짱,22.11.16.수,1번째 방문
6596,정릉동 수선화,냐냐냐냙,아구찜 맛집이에요~! 다음에 또 오고 싶어요그리고 동치미가 별미입니다. 맛있게 잘 먹고 갑니다😊😊 사장님도 너무 친절하세용,22.11.16.수,1번째 방문
6597,정릉동 순희네,독서덕후,일부일에 한 번 먹고 있어요.집밥 같아요. 사장님 은식솜씨가 좋아요.,2.17.월,12번째 방문
6598,정릉동 순희네,독서덕후,김치찌개 물김치 너무 맛있어요.,2.10.월,11번째 방문
6599,정릉동 순희네,han****,청국장에보리밥이 조화가 기가막혀요~보리밥이  입안에서  톡톡씹히는 재미가있지요밥이 달아요~ 꿀떡꿀덕 넘어갑니다 ㅎ제육볶음은 고기야채가 불향으로 꽉찼습니다~~안주덕분에 막걸리가 술술 ^^,2.4.화,2번째 방문
6600,정릉동 순희네,kdk7941,잘먹었습니다 사장님이 정말 친절하세요,2.3.월,1번째 방문
6601,정릉동 순희네,독서덕후,파절이와 고기 조합이 좋았어요. 물김치 넘넘 맛있어요. 고기 양이 많아요. 양념이 잘 어울려져서 맛있어요.,1.13.월,9번째 방문
6602,정릉동 순희네,독서덕후,건강 밥상 반찬도 맛있고 속도 편해요. 보라밥 쌀밥 선택이 가능합니다.,1.8.수,8번째 방문
6603,정릉동 순희네,독서덕후,김치찌게 너무 맛있어요 고기가득 김치도 맛있어요 ㅋㅋ,24.12.31.화,7번째 방문
6604,정릉동 순희네,독서덕후,추울때 보리밥에 청국장 너무 맛있었어요.쳥국장 콩이 가득 고소하고 맛있어요.,24.12.24.화,6번째 방문
6605,정릉동 순희네,독서덕후,따뜻하고 나물과 야채가 많아서 맛있었어요. 집밥같이 단백한 맛이 좋아요.,24.12.16.월,5번째 방문
6606,정릉동 순희네,독서덕후,집빕처럼 단백하고 맛있어요. 청국장이 맛았어요.,24.12.10.화,4번째 방문
6607,정릉동 술이그린이밤,허짱19,어려운 시기. 대학가라 하기 민망한 이곳에서 운영하시느라 고생 많으십니다.,24.4.23.화,1번째 방문
6608,정릉동 술이그린이밤,새롭게 행복하게,좋아요,23.5.14.일,1번째 방문
6609,정릉동 술이그린이밤,xog****,자주 가는 술집 입니다.!!! 분위기 좋고 야장에서 먹으면 분위기 깡패예요~~~ 너무 좋습니다.! 굿,23.3.21.화,3번째 방문
6610,정릉동 술이그린이밤,tls****,맛있어요~분위기 좋아요,23.3.8.수,1번째 방문
6611,정릉동 술이그린이밤,whd****,개강하고 오랜만에 왔는데 너무 좋았어요!!,23.3.5.일,2번째 방문
6612,정릉동 술이그린이밤,빵2359,맛있어용 짱,23.3.2.목,1번째 방문
6613,정릉동 술이그린이밤,sel****,굿,23.2.20.월,1번째 방문
6614,정릉동 술이그린이밤,rna****,술안주도 맛있고 사장님도 엄청 친절하세요!! 재방문 의사 1000% 입니당 🥺❤️🥰,23.1.28.토,1번째 방문
6615,정릉동 술이그린이밤,pum****,안주가 친절하고사장님이 맛있어요!!!,23.1.28.토,1번째 방문
6616,정릉동 술이그린이밤,050494,제육 계란 진짜 맛있어요👍 사장님도 너무 친절하구 테이블도 넓고 매장이 깨끗해서 너무 편하게 먹고 가요💕 닭볶은탕은 진짜 레전드임!,23.1.28.토,1번째 방문
6617,정릉동 술이술술,5Tina,동네 숨겨진 안주 다양한 포차 같은곳~손맛 좋은 사장님 인심 후하고 친절해용👍👍,2.24.월,1번째 방문
6618,정릉동 술이술술,무지개9052,굿,23.3.1.수,1번째 방문
6619,정릉동 술이술술,꾸망50,가성비좋아요,22.6.6.월,1번째 방문
6620,정릉동 술이술술,마구마구 후루룩,너무 청결하고 맛있어요자주 자주 오고 싶은 집입니다,22.4.24.일,2번째 방문
6621,정릉동 술이술술,소운8940,정릉포차중에서 제일 좋아하는곳이에요!!,22.3.15.화,1번째 방문
6622,정릉동 술이술술,효신2583,진짜 기본안주도 그렇고 사장님 사모님 다들 넘 친절하셔서 기분 좋게 먹구갑니다…!,21.12.23.목,1번째 방문
6623,정릉동 술이술술,dnb,저는 여기 녹두전이 너무너무 맛있어요 ㅠ ㅠ맛도좋고 친절하고 깨끗하고 (화장실도 깨끗해여) 다 만족합니다 :),21.7.4.일,2번째 방문
6624,정릉동 술이술술,마구마구 후루룩,사장님 너무 친절하시고오래 오래 하셨으면 좋겠어요항상 맛있는 음식 감사합니다행복하세요,21.5.2.일,1번째 방문
6625,정릉동 술이술술,헬로소프트,미쳤네요 안주 가성비갑입니다,21.4.18.일,2번째 방문
6626,정릉동 술이술술,shj****,굿굿,21.1.28.목,1번째 방문
6627,정릉동 숭덕분식,쑤우463,"오랜만에 먹는 추억의 즉석떡볶이특별한 맛은 아니지만, 추억삼아 가보기좋은 오래된 분식집이예요",24.7.4.목,1번째 방문
6628,정릉동 숭덕분식,sun****,굿,24.6.5.수,1번째 방문
6629,정릉동 숭덕분식,소군51,감사합니다,24.5.3.금,1번째 방문
6630,정릉동 숭덕분식,기농이,좋아요,21.2.3.수,1번째 방문
6631,정릉동 숯불의닭,헤릭황4,부드러운 닭갈비 🐔동네맛집친절해요양념닭갈비 👍맛있어요,3.14.금,1번째 방문
6632,정릉동 숯불의닭,황금들녘78,"일년전쯤 우연히 방문했다가 닭갈비 맛있게 먹고 간 기억이 있어 오랜만에 지인분들과 정릉천 걷다가 다시 방문했습니다.여전히 닭갈비가 맛있네요.기본으로 나오는 미역국과 반찬들도 깔끔해서 닭갈비와 잘어울립니다.다른 음식들도 궁금해 무뼈닭발, 닭목살구이도 함께 주문해봤는데 닭목살 구이는 닭갈비만큼이나 맛있으면서 부드럽네요.닭갈비, 닭목살구이, 무뼈닭발 모두 주문하면 초벌로 구워져서 나와 조금더 익혀 먹으면 되어서 먹기도 편합니다. 숯불에 구워먹다보니 더 맛있어 오랜만에 술도 많이 먹은듯합니다.소주, 막걸리가 4,000원으로 주류도 저렴하고 전반적인 가성비가 좋으면서 직원분들도 친절해 기분좋게 저녁식사했습니다.6시가 되기전 방문했을땐 한가했는데 저녁 시간이 되니 단골손님들이 많이오시네요",1.18.토,2번째 방문
6633,정릉동 숯불의닭,거북이6229,가성비짱음식도 맛있고신선해요,1.18.토,1번째 방문
6634,정릉동 숯불의닭,hanjung0131,회식장소로 아주아주 좋았습니다.맛있게 먹었습니다.주문할때 영어로 해야하나 동공지진 일어났었지만 걱정이 무색하고 한국맬 잘 하십니다^^ 닭갈비도 맛있고 닭발도 맛있게 먹었습니다,24.12.12.목,1번째 방문
6635,정릉동 숯불의닭,움냥냥ㅇ,너무너무 맛있어용!!!!!! 비빔국수 역시 존맛....😋😋🫰❤️ 다음에도 올게요~><,24.8.31.토,2번째 방문
6636,정릉동 숯불의닭,따봉쥬,"매번 맛있게 잘 먹습니다~이번에는 고향 친구가 올라와서 같이 먹었는데,정말 좋아하더라고요! 감사합니다!!",24.8.9.금,1번째 방문
6637,정릉동 숯불의닭,seungzzang,소금구이로 닭갈비 닭목살 먹었어요...초벌되서 나와서 편하고 식감도 좋고 맛있어요...,24.6.8.토,1번째 방문
6638,정릉동 숯불의닭,초초는먹보,초벌 되어 나오는 닭고기라 시간이 조금 걸려요!닭목살이 갈비살보다 더 맛있어요 ㅎㅎ양념닭갈비는 조금 맵고첫주문에 2인분 이상 시켜야 됩니다국수나 밥 찌개도 두번 이상 주문이 안되는..약간 아쉬운 것들이 있지만고기는 맛나용,24.6.8.토,1번째 방문
6639,정릉동 숯불의닭,한정희91,소금닭구이~시간이 좀 걸리지만 맛은 있어서 사람들이 많이 오네요~,24.5.1.수,1번째 방문
6640,정릉동 숯불의닭,00000071652,정릉에 이런 맛집이 있어 행복합니다!,24.4.11.목,1번째 방문
6641,정릉동 슬로카페달팽이,qkq****,고양이랑 갈 수 있는 까페가 많지않은데 여기는 고양이랑 올 수 있어서 너무 좋아요!저희 고양이가 까페 방문한 3번째 냥이래요 ㅎㅎ고양이가 나가고싶어해서 가볍게 동네마실 나왔는데 너무 기분 좋게있다가요!,3.23.일,1번째 방문
6642,정릉동 슬로카페달팽이,빈군이야기,건강한 음료 맛도 좋고 옛 한옥의 멋도 좋았습니다 :),24.11.7.목,1번째 방문
6643,정릉동 슬로카페달팽이,토리유리,평소 지나다니며 어떤 곳일까 궁금했는데오늘 드디어 방문해 봤습니다~오늘 가을 날씨에 잘 어울리는 카페입니다~산들산들 기분이 좋네요~,24.11.3.일,1번째 방문
6644,정릉동 슬로카페달팽이,정미현65,슬로카페 달팽이에서 늘 힐링하고 갑니다. 👍,24.10.30.수,1번째 방문
6645,정릉동 슬로카페달팽이,들비울,청수장 물길 옆에있는 카페입니다.커피가 매우 맛있고 인테리어 귀여움혼자 시간보내기 좋습니다,24.10.13.일,2번째 방문
6646,정릉동 슬로카페달팽이,토끼4114,한옥집을 개조한 까페라 분위기가 있고 커피도 맛있어요,24.7.17.수,2번째 방문
6647,정릉동 슬로카페달팽이,soe****,굿,24.6.2.일,1번째 방문
6648,정릉동 슬로카페달팽이,00000071652,달팽이 조아유,24.5.19.일,3번째 방문
6649,정릉동 슬로카페달팽이,하늘9081,굳,24.4.14.일,1번째 방문
6650,정릉동 슬로카페달팽이,오롯희,,24.4.10.수,6번째 방문
6651,정릉동 시골집연탄석쇠구이,Sua25,ㅇㅇ,3.6.목,1번째 방문
6652,정릉동 시골집연탄석쇠구이,DYmom37,재료 신선하고맛도 좋고^^돌솥밥이라 밥도 맛나고~,24.11.7.목,4번째 방문
6653,정릉동 시골집연탄석쇠구이,al****,,24.10.30.수,2번째 방문
6654,정릉동 시골집연탄석쇠구이,yun****,왜 유명한지 이유를 알겠음. 진심 고기 개맛도리.. 불맛 미쳤음... 분위기도 진짜 자연느낌 낭낭 반찬도 다 직접 재배하고 만드셨다는데... 진짜 미쳤음,24.10.21.월,1번째 방문
6655,정릉동 시골집연탄석쇠구이,뚜벅이탐험가,연탄 불향 너무 좋고 고기도 맛있어요. 밑반찬도 정갈하게 잘 나오고 솥밥이다 보니 밥도 맛있고요? 감자전이 진짜 너무너무 맛있더라고요. 튀김처럼 바삭하게 구워주셔서 감사합니다,24.10.20.일,1번째 방문
6656,정릉동 시골집연탄석쇠구이,sy2300,북한산 초입에 있는 맛집!입니다!올라가기전 점심먹고 갈려고 찾다 지하라 갈까말까했는데 와우!!! 계곡바라보며 운치있고 음식 넘 맛있어서 쇠주한병 마셨습니다!^^또 가보고 싶은곳 맛집!입니다~,24.10.9.수,1번째 방문
6657,정릉동 시골집연탄석쇠구이,izoa54,계곡 옆 식당등산하고 들리기 좋아요음식 맛있어요,24.9.22.일,1번째 방문
6658,정릉동 시골집연탄석쇠구이,kes****,굿,24.9.8.일,1번째 방문
6659,정릉동 시골집연탄석쇠구이,win****,간장 불고기  너무너무맛있어용,24.9.4.수,1번째 방문
6660,정릉동 시골집연탄석쇠구이,배루기,"뜻밖의 간판이지만, 들어가면 생각보다 괜찮은 곳",24.9.1.일,1번째 방문
6661,정릉동 신북경,Mari219,많이파세요.,1.15.수,1번째 방문
6662,정릉동 신북경,hau****,빠르고 맛있어요,24.11.2.토,4번째 방문
6663,정릉동 신북경,민쭌 love,좋아요,24.10.20.일,4번째 방문
6664,정릉동 신북경,anbaker,굿,24.10.10.목,1번째 방문
6665,정릉동 신북경,샬롬 행복맘이에요,빨라서  좋아요맛있어요,24.10.3.목,11번째 방문
6666,정릉동 신북경,샬롬 행복맘이에요,맛있어요빨라서  좋아요^^,24.8.18.일,10번째 방문
6667,정릉동 신북경,yjh598,ㆍ,24.8.14.수,2번째 방문
6668,정릉동 신북경,Nayanzz,굿,24.8.10.토,2번째 방문
6669,정릉동 신북경,hib****,굿,24.8.10.토,2번째 방문
6670,정릉동 신북경,샬롬 행복맘이에요,맛있게 먹었어요집근처라 그런건지 엄청빨라요^^,24.7.27.토,9번째 방문
6671,정릉동 싱싱회수산,어쩌라구,,24.11.25.월,5번째 방문
6672,정릉동 싱싱회수산,풀잎사랑448,ㆍ,24.10.26.토,1번째 방문
6673,정릉동 싱싱회수산,절망뒤의 굶주린 열정,여기에 싱싱한 활어회가 있어요^^,24.10.6.일,6번째 방문
6674,정릉동 싱싱회수산,날샘,쫀득쫀득한 회가 정말 신선했어요. 미역국이나 옥수수콘도 나오고 새우와 각종 스끼다시도 있어서 동네 횟집으로는 최고인 거 같애요. 사장님도 너무 친절하시고 정말 맛있게 잘 먹었습니다.😊,24.10.4.금,1번째 방문
6675,정릉동 싱싱회수산,nykim0143,굿,24.9.24.화,1번째 방문
